body_pre,body_post,weight
512513,29545,1
512513,30371,1
512513,31681,1
512513,78331,1
512513,84758,1
512513,97083,1
512513,294178,1
512513,43683,1
512513,46341,1
512513,46707,1
512513,50808,1
512513,50888,1
512513,59337,1
512513,61590,1
512513,74480,1
512513,513678,1
512513,513702,1
512513,514126,1
512513,515966,1
512513,517059,1
512513,511842,1
512513,513284,1
512513,513346,1
512513,513520,1
512513,520575,1
512513,520812,1
512513,521634,1
512513,518194,1
512513,518604,1
512513,518609,1
512513,539227,1
512513,544496,1
512513,568155,1
512513,523788,1
512513,523816,1
512513,524075,1
512513,526552,1
512514,12449,1
512514,13094,1
512514,13217,1
512514,11184,1
512514,17143,1
512514,17286,1
512514,17454,1
512514,17591,1
512514,18803,1
512514,13893,1
512514,14464,1
512514,15654,1
512514,15839,1
512514,16360,1
512514,16476,1
512514,20559,1
512514,21449,1
512514,19569,1
512514,19917,1
512514,19935,1
512514,27179,1
512514,27806,1
512514,29545,1
512514,30541,1
512514,31088,1
512514,31121,1
512514,31681,1
512514,26798,1
512514,27043,1
512514,23097,1
512514,23315,1
512514,23520,1
512514,23703,1
512514,24076,1
512514,25709,1
512514,43683,1
512514,45134,1
512514,48096,1
512514,48291,1
512514,50694,1
512514,55630,1
512514,59337,1
512514,59719,1
512514,32055,1
512514,32520,1
512514,35322,1
512514,38268,1
512514,39503,1
512514,513033,1
512514,513517,1
512514,514042,1
512514,93186,1
512514,121578,1
512514,61845,1
512514,80867,1
512514,84758,1
512514,517059,1
512514,519144,1
512514,519331,1
512514,519332,1
512514,519941,1
512514,520468,1
512514,521813,1
512514,522745,1
512514,515933,1
512514,522806,1
512514,529207,1
512514,533725,1
512514,544496,1
512514,523776,1
512515,14963,1
512515,15616,1
512515,11557,1
512515,12706,1
512515,80867,1
512515,131313,1
512515,294178,1
512515,512513,1
512515,512607,1
512515,513284,1
512515,517763,1
512515,519328,1
512515,79549,1
512515,25494,1
512515,27454,1
512515,29713,1
512515,30443,1
512515,30522,1
512515,34188,1
512515,520812,1
512515,523786,1
512606,10324,1
512606,20590,1
512606,20678,1
512606,21645,1
512606,11433,1
512606,12797,1
512606,14482,1
512606,15444,1
512606,16440,1
512606,26939,1
512606,27013,1
512606,27806,1
512606,30371,1
512606,30443,1
512606,31681,1
512606,45134,1
512606,46089,1
512606,48096,1
512606,49002,1
512606,53618,1
512606,54597,1
512606,55630,1
512606,544496,1
512607,25501,1
512607,25841,1
512607,27348,1
512607,17561,1
512607,18058,1
512607,21664,1
512607,25297,1
512607,25447,1
512607,46707,1
512607,48291,1
512607,29046,1
512607,29177,1
512607,31051,1
512607,31541,1
512607,31735,1
512607,36235,1
512607,44422,1
512607,512608,1
512607,59337,1
512607,71503,1
512607,511857,1
512607,544496,1
512607,514045,1
512607,514803,1
512607,526143,1
512608,13094,1
512608,19169,1
512608,21059,1
512608,21179,1
512608,25329,1
512608,25494,1
512608,26295,1
512608,42264,1
512608,43212,1
512608,44830,1
512608,30443,1
512608,31541,1
512608,35641,1
512608,37817,1
512608,513517,1
512608,47859,1
512608,48318,1
512608,81159,1
512608,512514,1
512608,514180,1
512608,522759,1
512608,529847,1
512716,15129,1
512716,16315,1
512716,14540,1
512716,14677,1
512716,10324,1
512716,13033,1
512716,14222,1
512716,17763,1
512716,18065,1
512716,18422,1
512716,20233,1
512716,20792,1
512716,21229,1
512716,39875,1
512716,23630,1
512716,28418,1
512716,33410,1
512716,49618,1
512716,49952,1
512716,50431,1
512716,50885,1
512716,53837,1
512716,55415,1
512716,43756,1
512716,47348,1
512716,62193,1
512716,69343,1
512716,71081,1
512716,55538,1
512716,60365,1
512716,106495,1
512716,110007,1
512716,74669,1
512716,78294,1
512716,92564,1
512716,93284,1
512716,101515,1
512716,177539,1
512716,220958,1
512716,112156,1
512716,122727,1
512716,141499,1
512716,147151,1
512716,164104,1
512716,525836,1
512716,519508,1
512716,520338,1
512716,520435,1
512716,521584,1
512716,264828,1
512716,512717,1
512716,513703,1
512716,533944,1
512716,535972,1
512716,550199,1
512716,526637,1
512716,526638,1
512716,526639,1
512716,533943,1
512717,11557,1
512717,12656,1
512717,13142,1
512717,16430,1
512717,18065,1
512717,18422,1
512717,18899,1
512717,19009,1
512717,19238,1
512717,16100,1
512717,20969,1
512717,21053,1
512717,25318,1
512717,28074,1
512717,28258,1
512717,24567,1
512717,42736,1
512717,30805,1
512717,31336,1
512717,31499,1
512717,32432,1
512717,39385,1
512717,40802,1
512717,29016,1
512717,29711,1
512717,30405,1
512717,62570,1
512717,63277,1
512717,64684,1
512717,67055,1
512717,68834,1
512717,68917,1
512717,56327,1
512717,56628,1
512717,59969,1
512717,62193,1
512717,45151,1
512717,46603,1
512717,50431,1
512717,53743,1
512717,87815,1
512717,88378,1
512717,69343,1
512717,74669,1
512717,80474,1
512717,82342,1
512717,156190,1
512717,161641,1
512717,173006,1
512717,180111,1
512717,181476,1
512717,182003,1
512717,196901,1
512717,136981,1
512717,141499,1
512717,141939,1
512717,145920,1
512717,130175,1
512717,131734,1
512717,96116,1
512717,104007,1
512717,105072,1
512717,112156,1
512717,511777,1
512717,513662,1
512717,515687,1
512717,358638,1
512717,515960,1
512717,519359,1
512717,526639,1
512717,934913,1
512717,527427,1
512717,529847,1
16598,524075,1
16598,529207,1
16598,30206,1
16598,34188,1
16598,36384,1
16598,39503,1
16598,45427,1
16598,46073,1
16598,46764,1
16598,47271,1
16598,294178,1
16598,514180,1
16598,515761,1
16598,517602,1
16598,22884,1
16598,23281,1
16598,49002,1
16598,55630,1
16598,10324,1
16598,11326,1
512793,14434,1
512793,11326,1
512793,11433,1
512793,11989,1
512793,13217,1
512793,13559,1
512793,45024,1
512793,53086,1
512793,33293,1
512793,14552,1
512793,15616,1
512793,16303,1
512793,16440,1
512793,17402,1
512793,18156,1
512793,23601,1
512793,581422,1
512793,53743,1
512793,147927,1
512793,151041,1
512793,514125,1
512927,12083,1
512927,12802,1
512927,13395,1
512927,14482,1
512927,15888,1
512927,17402,1
512927,17454,1
512927,22884,1
512927,23858,1
512927,24671,1
512927,43683,1
512927,44903,1
512927,45969,1
512927,49002,1
512927,61590,1
512927,539227,1
512928,11497,1
512928,12706,1
512928,12844,1
512928,15654,1
512928,18639,1
512928,19323,1
512928,19737,1
512928,19791,1
512928,19825,1
512928,16818,1
512928,17591,1
512928,20664,1
512928,20715,1
512928,21277,1
512928,21752,1
512928,21882,1
512928,23080,1
512928,23097,1
512928,19917,1
512928,25447,1
512928,25501,1
512928,26136,1
512928,26673,1
512928,26798,1
512928,27850,1
512928,29713,1
512928,24093,1
512928,24879,1
512928,25329,1
512928,31735,1
512928,33191,1
512928,36235,1
512928,36730,1
512928,37058,1
512928,37758,1
512928,38268,1
512928,38706,1
512928,39095,1
512928,40213,1
512928,41665,1
512928,44010,1
512928,45427,1
512928,72491,1
512928,76931,1
512928,99942,1
512928,149501,1
512928,48291,1
512928,49002,1
512928,49378,1
512928,49869,1
512928,59337,1
512928,61273,1
512928,61590,1
512928,512606,1
512928,513520,1
512928,514042,1
512928,515294,1
512928,515961,1
512928,517059,1
512928,517512,1
512928,165145,1
512928,178181,1
512928,217691,1
512928,521409,1
512928,521812,1
512928,522745,1
512928,523786,1
512928,523806,1
512928,529207,1
512928,529385,1
16553,513517,1
16553,519328,1
16553,532800,1
16553,155385,1
16553,160445,1
16553,162006,1
16553,170385,1
16553,174789,1
16553,183634,1
16553,191658,1
16553,196397,1
16553,125729,1
16553,131537,1
16553,145547,1
16553,152649,1
16553,34949,1
16553,43881,1
16553,57384,1
16553,72669,1
16553,76194,1
16553,76492,1
16553,88014,1
16553,94391,1
16553,29836,1
16553,30653,1
16553,16800,1
16553,19125,1
16553,20565,1
16553,25194,1
16553,25792,1
16553,11307,1
16553,12358,1
513032,49288,1
513032,33382,1
513032,35322,1
513032,48583,1
513032,17290,1
513032,14434,1
513032,67167,1
513032,80415,1
513032,97122,1
513032,109669,1
513032,59275,1
513032,515298,1
513032,131537,1
513032,141939,1
513032,142689,1
513032,170407,1
513032,361803,1
513032,519346,1
513033,11184,1
513033,12706,1
513033,13142,1
513033,13999,1
513033,14464,1
513033,14552,1
513033,15399,1
513033,15458,1
513033,11307,1
513033,11340,1
513033,16412,1
513033,16869,1
513033,17591,1
513033,17679,1
513033,17804,1
513033,18156,1
513033,18419,1
513033,20653,1
513033,20945,1
513033,20980,1
513033,21449,1
16540,556346,1
513033,19410,1
513033,19791,1
513033,19935,1
16540,75598,1
16540,78121,1
16540,104473,1
16540,112723,1
16540,125273,1
16540,145547,1
16540,28767,1
16540,33307,1
16540,175200,1
16540,178839,1
16540,179090,1
16540,512305,1
16540,513033,1
16540,513520,1
16540,59425,1
513033,24549,1
513033,25447,1
513033,25501,1
513033,25797,1
513033,26673,1
16540,162861,1
16540,164057,1
16540,166595,1
16540,520812,1
16540,522973,1
513033,22657,1
513033,23080,1
513033,23703,1
16540,11989,1
513033,64270,1
513033,64298,1
513033,69319,1
513033,69938,1
513033,74326,1
513033,81159,1
513033,81432,1
513033,37058,1
513033,42241,1
513033,44152,1
16540,11745,1
16540,27618,1
513033,27043,1
513033,27850,1
513033,29713,1
513033,31735,1
513033,35978,1
513033,36384,1
513033,36730,1
16540,37751,1
16540,40768,1
16540,47194,1
16540,49627,1
16540,19564,1
16540,19825,1
16540,21345,1
16540,26038,1
513033,511844,1
513033,511857,1
513033,512928,1
513033,513346,1
513033,514042,1
513033,98471,1
513033,100809,1
513033,112888,1
513033,124313,1
513033,133645,1
513033,164318,1
513033,514803,1
513033,515933,1
513033,517763,1
513033,518690,1
513033,519346,1
513033,520468,1
513033,520818,1
513033,521814,1
513033,522973,1
513033,568155,1
513033,519328,1
513034,17290,1
513034,14729,1
513034,102316,1
513034,164466,1
513034,64270,1
513034,68889,1
513034,88730,1
513034,536208,1
513034,514690,1
513034,567101,1
513217,91633,1
16476,541412,1
16476,521813,1
16476,524351,1
16476,176645,1
16476,188720,1
16476,20007,1
16476,25773,1
16476,34226,1
16476,35588,1
16476,38334,1
16476,39413,1
16476,77285,1
16476,112250,1
16476,115260,1
16476,150450,1
16476,164248,1
16476,166071,1
16476,174569,1
16476,521634,1
16476,191542,1
16476,512305,1
16476,512514,1
16476,512928,1
16476,515464,1
16476,517763,1
16476,519144,1
16476,14729,1
16476,13892,1
16476,59288,1
513266,10969,1
513266,11673,1
513266,11745,1
513266,63122,1
513266,74917,1
513266,36201,1
513266,18625,1
513266,19269,1
513266,23643,1
513266,26443,1
513266,518375,1
513266,78294,1
513283,15888,1
513283,16476,1
513283,11989,1
513283,12083,1
513283,12333,1
513283,13395,1
513283,14464,1
513283,19425,1
513283,20559,1
513283,23315,1
513283,52191,1
513283,41743,1
513283,514997,1
513283,515675,1
513283,98874,1
513283,100809,1
513283,107571,1
513283,187401,1
513283,514045,1
513283,523788,1
513283,536264,1
513283,544687,1
513284,11255,1
513284,11989,1
513284,16343,1
513284,16476,1
513284,16598,1
513284,16818,1
513284,16869,1
513284,20980,1
513284,20559,1
513284,20664,1
513284,17679,1
513284,17753,1
513284,18327,1
513284,19825,1
513284,19917,1
513284,25501,1
513284,25549,1
513284,25709,1
513284,22084,1
513284,22461,1
513284,23080,1
513284,23315,1
513284,23520,1
513284,23703,1
513284,25297,1
513284,25359,1
513284,45427,1
513284,25841,1
513284,26136,1
513284,27043,1
513284,27770,1
513284,31681,1
513284,31735,1
513284,72491,1
513284,76931,1
513284,107195,1
513284,117121,1
513284,124659,1
513284,48096,1
513284,49288,1
513284,49378,1
513284,50808,1
513284,51382,1
513284,59288,1
513284,59983,1
513284,69319,1
513284,511857,1
513284,512793,1
513284,513346,1
513284,514043,1
513284,514126,1
513284,515675,1
513284,141295,1
513284,147142,1
513284,177548,1
513284,177717,1
513284,568155,1
513284,516110,1
513284,517059,1
513284,518690,1
513284,522994,1
513284,524074,1
513284,526548,1
513284,533725,1
513346,10324,1
513346,12656,1
513346,57591,1
513346,58834,1
513346,67174,1
513346,69319,1
513346,294178,1
513346,24093,1
513346,25359,1
513346,26136,1
513346,46073,1
513346,49002,1
513346,50007,1
513346,53618,1
513346,53745,1
513346,18058,1
513346,23281,1
513346,522991,1
513346,523788,1
513346,514180,1
513346,517264,1
513346,518690,1
513346,529207,1
513346,526548,1
513376,13417,1
513376,13490,1
513376,13914,1
513376,10624,1
513376,21204,1
513376,22086,1
513376,22657,1
513376,23473,1
513376,23630,1
513376,18113,1
513376,18327,1
513376,19602,1
513376,20951,1
513376,21018,1
513376,15924,1
513376,16800,1
513376,17801,1
513376,17820,1
513376,24153,1
513376,25328,1
513376,25549,1
513376,25554,1
513376,26038,1
513376,26242,1
513376,26718,1
513376,23812,1
513376,24088,1
513376,29836,1
513376,31656,1
513376,32718,1
513376,33298,1
513376,27109,1
513376,28258,1
513376,33356,1
513376,39883,1
513376,41554,1
513376,41715,1
513376,42739,1
513376,38526,1
513376,38832,1
513376,39091,1
513376,50461,1
513376,50891,1
513376,52027,1
513376,52728,1
513376,56542,1
513376,56545,1
513376,61978,1
513376,64139,1
513376,66342,1
513376,67006,1
513376,58073,1
513376,58561,1
513376,58730,1
513376,59929,1
513376,61398,1
513376,61568,1
513376,57935,1
513376,69783,1
513376,70621,1
513376,73312,1
513376,74326,1
513376,75614,1
513376,77770,1
513376,80453,1
513376,82236,1
513376,68268,1
513376,101212,1
513376,103526,1
513376,92683,1
513376,97443,1
513376,82293,1
513376,89191,1
513376,90574,1
513376,90896,1
513376,91507,1
513376,92446,1
513376,115704,1
513376,118375,1
513376,127493,1
513376,130007,1
513376,104985,1
513376,105436,1
513376,105664,1
513376,105775,1
513376,107521,1
513376,113500,1
513376,113512,1
513376,151041,1
513376,154293,1
513376,155275,1
513376,155286,1
513376,159866,1
513376,160355,1
513376,134322,1
513376,138121,1
513376,141161,1
513376,144604,1
513376,144997,1
513376,146524,1
513376,147927,1
513376,149160,1
513376,170829,1
513376,171780,1
513376,174350,1
513376,175169,1
513376,184662,1
513376,256623,1
513376,284058,1
513376,160427,1
513376,162211,1
513376,163733,1
513376,168481,1
513376,168836,1
513376,169145,1
513376,517548,1
513376,518704,1
513376,516663,1
513376,524596,1
513376,524612,1
513376,524876,1
513376,525061,1
513376,525063,1
513376,519358,1
513376,520811,1
513376,521975,1
513376,523776,1
513376,523786,1
513376,567101,1
513376,580329,1
513376,533223,1
513376,533436,1
513376,536057,1
513376,536058,1
513376,536208,1
513376,539328,1
513376,560327,1
513379,19125,1
513379,19807,1
513379,19900,1
513379,23859,1
513379,29842,1
513379,30443,1
513379,34607,1
513379,556347,1
513379,523035,1
513379,544496,1
513379,513517,1
513379,517059,1
513379,519144,1
513379,520818,1
16440,513346,1
16440,514045,1
16440,514125,1
16440,514405,1
16440,514997,1
16440,520210,1
16440,522972,1
16440,523776,1
16440,523807,1
16440,526552,1
16440,527653,1
16440,529385,1
16440,37142,1
16440,44010,1
16440,63782,1
16440,81159,1
16440,30310,1
16440,24382,1
16440,24459,1
16440,25797,1
16440,26417,1
16440,26843,1
16440,27296,1
16440,27770,1
16440,27850,1
16440,23315,1
16440,23874,1
16440,24076,1
16440,19737,1
16440,20233,1
16440,20653,1
16440,12656,1
16440,12706,1
16440,13094,1
16440,13559,1
16440,17454,1
16440,17591,1
16440,18504,1
16440,19009,1
16440,19323,1
16440,11255,1
16440,11886,1
16440,14464,1
16440,15176,1
16440,16598,1
16440,16818,1
16430,545857,1
16430,551404,1
16430,529129,1
16430,529175,1
16430,529253,1
16430,530449,1
16430,530880,1
16430,531755,1
16430,527475,1
16430,529018,1
16430,522853,1
16430,524947,1
16430,526285,1
16430,520338,1
16430,520573,1
16430,520582,1
16430,521584,1
16430,521646,1
16430,534662,1
16430,541755,1
16430,515130,1
16430,515193,1
16430,518704,1
16430,518779,1
16430,519348,1
16430,485278,1
16430,512179,1
16430,206573,1
16430,210391,1
16430,231168,1
16430,241046,1
16430,300334,1
16430,300336,1
16430,181099,1
16430,187401,1
16430,189203,1
16430,193942,1
16430,170838,1
16430,171009,1
16430,171575,1
16430,171879,1
16430,172013,1
16430,173503,1
16430,173725,1
16430,162211,1
16430,165623,1
16430,169985,1
16430,170458,1
16430,161574,1
16430,513034,1
16430,178668,1
16430,154816,1
16430,156005,1
16430,156190,1
16430,156955,1
16430,158774,1
16430,159401,1
16430,160026,1
16430,149891,1
16430,152120,1
16430,153558,1
16430,153927,1
16430,153999,1
16430,154646,1
16430,147927,1
16430,148220,1
16430,148749,1
16430,141430,1
16430,144488,1
16430,144604,1
